"EXPT","TRTCODE","DEFINITION","TRT_CODE_STD","TRT_CODES_LUMPED","YEAR","SPP","PLOT","Raw_Abund","Tot_hits","Rel_Abund","Community_type","EXPT_START","USE_IN_ANALYSIS_X","USE_IN_ANALYSIS_Y"
"Saddle","X","Control plots","X","X","2012","FESBRA","80",5,115,0.0434782608695652,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","80",9,115,0.0782608695652174,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","80",9,115,0.0782608695652174,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","80",32,115,0.278260869565217,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","80",32,115,0.278260869565217,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","80",2,115,0.0173913043478261,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","80",2,115,0.0173913043478261,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","80",12,115,0.104347826086957,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","80",12,115,0.104347826086957,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SALNIV","80",2,115,0.0173913043478261,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SALNIV","80",2,115,0.0173913043478261,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","80",10,115,0.0869565217391304,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","80",10,115,0.0869565217391304,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SOLSIM","80",1,115,0.00869565217391304,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SOLSIM","80",1,115,0.00869565217391304,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TRIPAR","80",7,115,0.0608695652173913,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TRIPAR","80",7,115,0.0608695652173913,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","AREFEN","101",3,48,0.0625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","AREFEN","101",3,48,0.0625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CALPUR","101",6,48,0.125,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CALPUR","101",6,48,0.125,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","101",19,48,0.395833333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","101",19,48,0.395833333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ERINAN","101",4,48,0.0833333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ERINAN","101",4,48,0.0833333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ERIPIN","101",2,48,0.0416666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ERIPIN","101",2,48,0.0416666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","FESBRA","101",1,48,0.0208333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","FESBRA","101",1,48,0.0208333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","101",2,48,0.0416666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","101",2,48,0.0416666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","101",2,48,0.0416666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","101",2,48,0.0416666666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","101",5,48,0.104166666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","101",5,48,0.104166666666667,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETACA","101",3,48,0.0625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETACA","101",3,48,0.0625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETGRA","101",1,48,0.0208333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETGRA","101",1,48,0.0208333333333333,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ALLGEY","201",9,64,0.140625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ALLGEY","201",9,64,0.140625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","AREFEN","201",4,64,0.0625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","AREFEN","201",4,64,0.0625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ARTPAT","201",2,64,0.03125,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ARTPAT","201",2,64,0.03125,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ARTSCO","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ARTSCO","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CALPUR","201",4,64,0.0625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CALPUR","201",4,64,0.0625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","201",11,64,0.171875,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","201",11,64,0.171875,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ERIPIN","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ERIPIN","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ERISIM","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ERISIM","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","201",11,64,0.171875,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","201",11,64,0.171875,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","PHLPUL","201",2,64,0.03125,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","PHLPUL","201",2,64,0.03125,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","201",7,64,0.109375,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","201",7,64,0.109375,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETACA","201",7,64,0.109375,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETACA","201",7,64,0.109375,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETGRA","201",2,64,0.03125,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETGRA","201",2,64,0.03125,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TONPYG","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TONPYG","201",1,64,0.015625,"FF","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CALPUR","401",5,87,0.0574712643678161,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CALPUR","401",5,87,0.0574712643678161,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","401",10,87,0.114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","401",10,87,0.114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","DRAAUR","401",1,87,0.0114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","DRAAUR","401",1,87,0.0114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","FESBRA","401",1,87,0.0114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","FESBRA","401",1,87,0.0114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","401",4,87,0.0459770114942529,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","401",4,87,0.0459770114942529,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","401",47,87,0.540229885057471,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","401",47,87,0.540229885057471,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","401",4,87,0.0459770114942529,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","401",4,87,0.0459770114942529,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLBIS","401",1,87,0.0114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLBIS","401",1,87,0.0114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","401",4,87,0.0459770114942529,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","401",4,87,0.0459770114942529,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","401",1,87,0.0114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","401",1,87,0.0114942528735632,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETACA","401",9,87,0.103448275862069,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETACA","401",9,87,0.103448275862069,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","AREFEN","501",1,106,0.00943396226415094,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","AREFEN","501",1,106,0.00943396226415094,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ARTSCO","501",2,106,0.0188679245283019,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ARTSCO","501",2,106,0.0188679245283019,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CALPUR","501",1,106,0.00943396226415094,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CALPUR","501",1,106,0.00943396226415094,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","501",5,106,0.0471698113207547,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","501",5,106,0.0471698113207547,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","501",6,106,0.0566037735849057,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","501",6,106,0.0566037735849057,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","501",62,106,0.584905660377358,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","501",62,106,0.584905660377358,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","501",4,106,0.0377358490566038,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","501",4,106,0.0377358490566038,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","501",4,106,0.0377358490566038,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","501",4,106,0.0377358490566038,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","501",8,106,0.0754716981132075,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","501",8,106,0.0754716981132075,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETACA","501",1,106,0.00943396226415094,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETACA","501",1,106,0.00943396226415094,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TONPYG","501",1,106,0.00943396226415094,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TONPYG","501",1,106,0.00943396226415094,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TRIPAR","501",11,106,0.10377358490566,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TRIPAR","501",11,106,0.10377358490566,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","601",6,103,0.058252427184466,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","601",6,103,0.058252427184466,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","601",15,103,0.145631067961165,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","601",15,103,0.145631067961165,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","601",73,103,0.70873786407767,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","601",73,103,0.70873786407767,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","601",4,103,0.0388349514563107,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","601",4,103,0.0388349514563107,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","MERLAN","601",1,103,0.00970873786407767,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","MERLAN","601",1,103,0.00970873786407767,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","601",2,103,0.0194174757281553,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","601",2,103,0.0194174757281553,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","601",2,103,0.0194174757281553,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","601",2,103,0.0194174757281553,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","701",6,105,0.0571428571428571,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","701",6,105,0.0571428571428571,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","701",15,105,0.142857142857143,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","701",15,105,0.142857142857143,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","701",69,105,0.657142857142857,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","701",69,105,0.657142857142857,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","701",7,105,0.0666666666666667,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","701",7,105,0.0666666666666667,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","701",3,105,0.0285714285714286,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","OREALP","701",3,105,0.0285714285714286,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLBIS","701",2,105,0.019047619047619,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLBIS","701",2,105,0.019047619047619,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETGRA","701",1,105,0.00952380952380952,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TETGRA","701",1,105,0.00952380952380952,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TONPYG","701",2,105,0.019047619047619,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","TONPYG","701",2,105,0.019047619047619,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ARTSCO","801",1,114,0.0087719298245614,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","ARTSCO","801",1,114,0.0087719298245614,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","801",5,114,0.043859649122807,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","CARRUP","801",5,114,0.043859649122807,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","801",23,114,0.201754385964912,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","GEUROS","801",23,114,0.201754385964912,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","801",63,114,0.552631578947368,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","KOBMYO","801",63,114,0.552631578947368,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","801",5,114,0.043859649122807,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","LLOSER","801",5,114,0.043859649122807,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","801",2,114,0.0175438596491228,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","POLVIV","801",2,114,0.0175438596491228,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SALGLA","801",13,114,0.114035087719298,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SALGLA","801",13,114,0.114035087719298,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","801",2,114,0.0175438596491228,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2012","SELDEN","801",2,114,0.0175438596491228,"DM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","ARTSCO","2",1,165,0.00606060606060606,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","ARTSCO","2",1,165,0.00606060606060606,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","DESCES","2",38,165,0.23030303030303,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","DESCES","2",38,165,0.23030303030303,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","FESBRA","2",2,165,0.0121212121212121,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","FESBRA","2",2,165,0.0121212121212121,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","GEUROS","2",65,165,0.393939393939394,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","GEUROS","2",65,165,0.393939393939394,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","POLBIS","2",17,165,0.103030303030303,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","POLBIS","2",17,165,0.103030303030303,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","RANADO","2",1,165,0.00606060606060606,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","RANADO","2",1,165,0.00606060606060606,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","SIBPRO","2",32,165,0.193939393939394,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","SIBPRO","2",32,165,0.193939393939394,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","TRIPAR","2",9,165,0.0545454545454545,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","TRIPAR","2",9,165,0.0545454545454545,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","CARHET","3",17,135,0.125925925925926,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","CARHET","3",17,135,0.125925925925926,"MM","1989"," "," "
"Saddle","X","Control plots","X","X","2013","DESCES","3",1,135,0.00740740740740741,"MM","1989"," "," "
